,M
20185,-4274
20186,-4723
20187,-5169
20188,-5610
20189,-6047
20190,-6479
20191,-6906
20192,-7327
20193,-7742
20194,-8151
20195,-8553
20196,-8949
20197,-9337
20198,-9717
20199,-10090
20200,-10454
20201,-10810
20202,-11157
20203,-11495
20204,-11824
20205,-12143
20206,-12452
20207,-12752
20208,-13040
20209,-13318
20210,-13586
20211,-13842
20212,-14088
20213,-14321
20214,-14543
20215,-14754
20216,-14952
20217,-15138
20218,-15312
20219,-15473
20220,-15622
20221,-15758
20222,-15881
20223,-15992
20224,-16089
20225,-16174
20226,-16245
20227,-16304
20228,-16348
20229,-16380
20230,-16398
20231,-16403
20232,-16395
20233,-16373
20234,-16339
20235,-16290
20236,-16229
20237,-16154
20238,-16066
20239,-15966
20240,-15852
20241,-15726
20242,-15586
20243,-15434
20244,-15270
20245,-15093
20246,-14903
20247,-14702
20248,-14489
20249,-14264
20250,-14027
20251,-13779
20252,-13520
20253,-13250
20254,-12969
20255,-12678
20256,-12376
20257,-12064
20258,-11743
20259,-11412
20260,-11071
20261,-10722
20262,-10364
20263,-9997
20264,-9623
20265,-9240
20266,-8851
20267,-8453
20268,-8049
20269,-7639
20270,-7222
20271,-6800
20272,-6372
20273,-5938
20274,-5500
20275,-5058
20276,-4611
20277,-4161
20278,-3707
20279,-3250
20280,-2791
20281,-2329
20282,-1866
20283,-1401
20284,-934
20285,-467
20286,0
20287,467
20288,934
20289,1401
20290,1866
20291,2329
20292,2791
20293,3251
20294,3707
20295,4161
20296,4611
20297,5058
20298,5500
20299,5938
20300,6372
20301,6800
20302,7223
20303,7639
20304,8050
20305,8454
20306,8851
20307,9240
20308,9623
20309,9997
20310,10364
20311,10722
20312,11071
20313,11412
20314,11743
20315,12065
20316,12376
20317,12678
20318,12969
20319,13250
20320,13520
20321,13779
20322,14028
20323,14264
20324,14489
20325,14702
20326,14903
20327,15093
20328,15270
20329,15434
20330,15586
20331,15726
20332,15852
20333,15966
20334,16067
20335,16154
20336,16229
20337,16290
20338,16339
20339,16373
20340,16395
20341,16404
20342,16399
20343,16380
20344,16349
20345,16304
20346,16246
20347,16174
20348,16090
20349,15992
20350,15882
20351,15758
20352,15622
20353,15474
20354,15312
20355,15138
20356,14952
20357,14754
20358,14543
20359,14322
20360,14088
20361,13842
20362,13586
20363,13319
20364,13041
20365,12752
20366,12452
20367,12143
20368,11824
20369,11495
20370,11157
20371,10810
20372,10454
20373,10090
20374,9717
20375,9337
20376,8949
20377,8553
20378,8151
20379,7742
20380,7327
20381,6906
20382,6479
20383,6047
20384,5611
20385,5169
20386,4723
20387,4274
20388,3821
20389,3365
20390,2906
20391,2445
20392,1982
20393,1517
20394,1051
20395,584
20396,117
20397,-350
20398,-818
20399,-1284
20400,-1749
20401,-2213
20402,-2675
20403,-3136
20404,-3593
20405,-4047
20406,-4499
20407,-4946
20408,-5390
20409,-5829
20410,-6264
20411,-6693
20412,-7117
20413,-7535
20414,-7947
20415,-8353
20416,-8752
20417,-9144
20418,-9528
20419,-9904
20420,-10273
20421,-10633
20422,-10985
20423,-11327
20424,-11661
20425,-11985
20426,-12299
20427,-12603
20428,-12897
20429,-13181
20430,-13453
20431,-13715
20432,-13966
20433,-14206
20434,-14434
20435,-14650
20436,-14854
20437,-15046
20438,-15226
20439,-15394
20440,-15549
20441,-15692
20442,-15822
20443,-15939
20444,-16042
20445,-16133
20446,-16211
20447,-16276
20448,-16328
20449,-16366
20450,-16391
20451,-16402
20452,-16401
20453,-16386
20454,-16358
20455,-16316
20456,-16261
20457,-16193
20458,-16112
20459,-16018
20460,-15911
20461,-15790
20462,-15657
20463,-15512
20464,-15353
20465,-15183
20466,-14999
20467,-14804
20468,-14597
20469,-14378
20470,-14147
20471,-13905
20472,-13651
20473,-13386
20474,-13111
20475,-12825
20476,-12528
20477,-12221
20478,-11905
20479,-11578
20480,-11242
20481,-10897
20482,-10544
20483,-10182
20484,-9811
20485,-9432
20486,-9046
20487,-8653
20488,-8252
20489,-7845
20490,-7431
20491,-7012
20492,-6586
20493,-6155
20494,-5720
20495,-5280
20496,-4835
20497,-4386
20498,-3934
20499,-3479
20500,-3021
20501,-2560
20502,-2098
20503,-1633
20504,-1167
20505,-701
20506,-233
20507,234
20508,701
20509,1168
20510,1633
20511,2098
20512,2561
20513,3021
20514,3479
20515,3934
20516,4387
20517,4835
20518,5280
20519,5720
20520,6156
20521,6586
20522,7012
20523,7432
20524,7845
20525,8253
20526,8653
20527,9047
20528,9433
20529,9811
20530,10182
20531,10544
20532,10898
20533,11243
20534,11578
20535,11905
20536,12222
20537,12528
20538,12825
20539,13111
20540,13387
20541,13651
20542,13905
20543,14147
20544,14378
20545,14597
20546,14804
20547,15000
20548,15183
20549,15353
20550,15512
20551,15658
20552,15790
20553,15911
20554,16018
20555,16112
20556,16193
20557,16261
20558,16316
20559,16358
20560,16386
20561,16401
20562,16403
20563,16391
20564,16366
20565,16328
20566,16276
20567,16212
20568,16134
20569,16043
20570,15939
20571,15822
20572,15692
20573,15550
20574,15394
20575,15227
20576,15047
20577,14855
20578,14650
20579,14434
20580,14206
20581,13966
20582,13716
20583,13454
20584,13181
20585,12898
20586,12604
20587,12299
20588,11985
20589,11661
20590,11327
20591,10985
20592,10633
20593,10273
20594,9905
20595,9528
20596,9144
20597,8752
20598,8353
20599,7947
20600,7535
20601,7117
20602,6694
20603,6264
20604,5829
20605,5390
20606,4947
20607,4499
20608,4048
20609,3593
20610,3136
20611,2676
20612,2213
20613,1749
20614,1284
20615,818
20616,351
20617,-117
20618,-584
20619,-1051
20620,-1517
20621,-1982
20622,-2445
20623,-2906
20624,-3365
20625,-3821
20626,-4274
20627,-4723
20628,-5169
20629,-5610
20630,-6047
20631,-6479
20632,-6906
20633,-7327
20634,-7742
20635,-8151
20636,-8553
20637,-8949
20638,-9336
20639,-9717
20640,-10090
20641,-10454
20642,-10810
20643,-11157
20644,-11495
20645,-11824
20646,-12143
20647,-12452
20648,-12751
20649,-13040
20650,-13319
20651,-13586
20652,-13842
20653,-14087
20654,-14321
20655,-14543
20656,-14754
20657,-14952
20658,-15138
20659,-15312
20660,-15473
20661,-15622
20662,-15758
20663,-15882
20664,-15992
20665,-16089
20666,-16174
20667,-16245
20668,-16304
20669,-16348
20670,-16380
20671,-16398
20672,-16403
20673,-16395
20674,-16373
20675,-16338
20676,-16290
20677,-16229
20678,-16154
20679,-16067
20680,-15966
20681,-15852
20682,-15725
20683,-15586
20684,-15434
20685,-15269
20686,-15093
20687,-14903
20688,-14702
20689,-14489
20690,-14264
20691,-14027
20692,-13779
20693,-13520
20694,-13250
20695,-12969
20696,-12678
20697,-12376
20698,-12064
20699,-11742
20700,-11411
20701,-11071
20702,-10722
20703,-10364
20704,-9997
20705,-9623
20706,-9240
20707,-8850
20708,-8453
20709,-8049
20710,-7639
20711,-7222
20712,-6800
20713,-6371
20714,-5938
20715,-5500
20716,-5058
20717,-4611
20718,-4161
20719,-3707
20720,-3250
20721,-2791
20722,-2329
20723,-1865
20724,-1400
20725,-934
20726,-467
20727,0
20728,468
20729,934
20730,1401
20731,1866
20732,2329
20733,2791
20734,3251
20735,3707
20736,4161
20737,4611
20738,5058
20739,5501
20740,5939
20741,6372
20742,6800
20743,7222
20744,7639
20745,8049
20746,8453
20747,8851
20748,9241
20749,9623
20750,9997
20751,10364
20752,10722
20753,11072
20754,11412
20755,11743
20756,12065
20757,12376
20758,12678
20759,12969
20760,13250
20761,13520
20762,13780
20763,14027
20764,14264
20765,14489
20766,14702
20767,14903
20768,15093
20769,15270
20770,15434
20771,15586
20772,15726
20773,15852
20774,15966
20775,16067
20776,16154
20777,16229
20778,16290
20779,16339
20780,16374
20781,16395
20782,16404
20783,16398
20784,16380
20785,16349
20786,16304
20787,16246
20788,16174
20789,16090
20790,15992
20791,15882
20792,15759
20793,15622
20794,15474
20795,15312
20796,15138
20797,14952
20798,14754
20799,14543
20800,14321
20801,14088
20802,13843
20803,13586
20804,13319
20805,13040
20806,12752
20807,12452
20808,12143
20809,11824
20810,11496
20811,11157
20812,10810
20813,10454
20814,10090
20815,9717
20816,9337
20817,8949
20818,8553
20819,8151
20820,7742
20821,7327
20822,6906
20823,6479
20824,6047
20825,5610
20826,5169
20827,4723
20828,4274
20829,3821
20830,3365
20831,2906
20832,2445
20833,1982
20834,1517
20835,1051
20836,584
20837,117
20838,-351
20839,-818
20840,-1284
20841,-1749
20842,-2213
20843,-2676
20844,-3136
20845,-3593
20846,-4047
20847,-4499
20848,-4947
20849,-5390
20850,-5829
20851,-6264
20852,-6693
20853,-7117
20854,-7535
20855,-7947
20856,-8353
20857,-8752
20858,-9143
20859,-9528
20860,-9905
20861,-10273
20862,-10633
20863,-10985
20864,-11327
20865,-11661
20866,-11985
20867,-12299
20868,-12603
20869,-12897
20870,-13181
20871,-13453
20872,-13715
20873,-13966
20874,-14206
20875,-14434
20876,-14650
20877,-14854
20878,-15046
20879,-15226
20880,-15394
20881,-15549
20882,-15692
20883,-15822
20884,-15938
20885,-16043
20886,-16133
20887,-16211
20888,-16276
20889,-16328
20890,-16366
20891,-16391
20892,-16402
20893,-16401
20894,-16386
20895,-16358
20896,-16316
20897,-16261
20898,-16193
20899,-16112
20900,-16018
20901,-15910
20902,-15790
20903,-15657
20904,-15512
20905,-15353
20906,-15183
20907,-14999
20908,-14804
20909,-14597
20910,-14378
20911,-14147
20912,-13905
20913,-13651
20914,-13386
20915,-13111
20916,-12825
20917,-12528
20918,-12221
20919,-11904
20920,-11578
20921,-11242
20922,-10898
20923,-10544
20924,-10182
20925,-9811
20926,-9433
20927,-9046
20928,-8653
20929,-8252
20930,-7845
20931,-7431
20932,-7012
20933,-6586
20934,-6156
20935,-5720
20936,-5280
20937,-4835
20938,-4386
20939,-3934
20940,-3479
20941,-3021
20942,-2560
20943,-2097
20944,-1633
20945,-1168
20946,-701
20947,-233
20948,234
20949,701
20950,1168
20951,1634
20952,2098
20953,2560
20954,3021
20955,3479
20956,3934
20957,4386
20958,4835
20959,5280
20960,5720
20961,6156
20962,6586
20963,7012
20964,7431
20965,7845
20966,8252
20967,8653
20968,9047
20969,9433
20970,9811
20971,10182
20972,10544
20973,10898
20974,11243
20975,11578
20976,11905
20977,12222
20978,12528
20979,12825
20980,13111
20981,13387
20982,13651
20983,13905
20984,14147
20985,14378
20986,14597
20987,14805
20988,15000
20989,15183
20990,15354
20991,15512
20992,15657
20993,15790
20994,15911
20995,16018
20996,16112
20997,16193
20998,16262
20999,16316
21000,16358
21001,16386
21002,16401
21003,16403
21004,16391
21005,16366
21006,16328
21007,16276
21008,16212
21009,16134
21010,16043
21011,15939
21012,15822
21013,15692
21014,15550
21015,15394
21016,15227
21017,15046
21018,14854
21019,14650
21020,14434
21021,14206
21022,13966
21023,13716
21024,13454
21025,13181
21026,12898
21027,12603
21028,12299
21029,11985
21030,11661
21031,11327
21032,10985
21033,10633
21034,10273
21035,9905
21036,9528
21037,9144
21038,8752
21039,8353
21040,7948
21041,7536
21042,7117
21043,6694
21044,6264
21045,5830
21046,5390
21047,4947
21048,4499
21049,4048
21050,3593
21051,3136
21052,2676
21053,2213
21054,1749
21055,1284
21056,818
21057,351
21058,-117
21059,-584
21060,-1051
21061,-1517
21062,-1981
21063,-2445
21064,-2906
21065,-3364
21066,-3821
21067,-4274
21068,-4723
21069,-5169
21070,-5610
21071,-6047
21072,-6479
21073,-6906
21074,-7327
21075,-7742
21076,-8151
21077,-8553
21078,-8949
21079,-9337
21080,-9717
21081,-10090
21082,-10454
21083,-10810
21084,-11157
21085,-11495
21086,-11824
21087,-12143
21088,-12452
21089,-12752
21090,-13040
21091,-13318
21092,-13586
21093,-13842
21094,-14088
21095,-14321
21096,-14543
21097,-14753
21098,-14952
21099,-15138
21100,-15312
21101,-15473
21102,-15622
21103,-15758
21104,-15882
21105,-15992
21106,-16090
21107,-16174
21108,-16245
21109,-16304
21110,-16348
21111,-16380
21112,-16398
21113,-16403
21114,-16395
21115,-16373
21116,-16339
21117,-16290
21118,-16229
21119,-16154
21120,-16066
21121,-15966
21122,-15852
21123,-15726
21124,-15586
21125,-15434
21126,-15270
21127,-15092
21128,-14903
21129,-14702
21130,-14489
21131,-14264
21132,-14027
21133,-13779
21134,-13520
21135,-13250
21136,-12969
21137,-12678
21138,-12376
21139,-12064
21140,-11742
21141,-11412
21142,-11071
21143,-10722
21144,-10364
21145,-9997
21146,-9623
21147,-9240
21148,-8851
21149,-8453
21150,-8049
21151,-7639
21152,-7222
21153,-6800
21154,-6372
21155,-5938
21156,-5500
21157,-5058
21158,-4611
21159,-4161
21160,-3707
21161,-3250
21162,-2791
21163,-2329
21164,-1866
21165,-1401
21166,-934
21167,-467
21168,0
21169,467
21170,935
21171,1401
21172,1866
21173,2329
21174,2791
21175,3250
21176,3707
21177,4161
21178,4611
21179,5058
21180,5500
21181,5938
21182,6372
21183,6800
21184,7223
21185,7639
21186,8050
21187,8453
21188,8851
21189,9241
21190,9623
21191,9998
21192,10364
21193,10722
21194,11072
21195,11412
21196,11743
21197,12064
21198,12376
21199,12678
21200,12969
21201,13250
21202,13520
21203,13780
21204,14027
21205,14264
21206,14489
21207,14702
21208,14904
21209,15093
21210,15270
21211,15434
21212,15586
21213,15726
21214,15852
21215,15966
21216,16067
21217,16155
21218,16229
21219,16291
21220,16339
21221,16374
21222,16395
21223,16403
21224,16399
21225,16380
21226,16349
21227,16304
21228,16246
21229,16174
21230,16090
21231,15992
21232,15882
21233,15759
21234,15622
21235,15473
21236,15312
21237,15138
21238,14952
21239,14754
21240,14543
21241,14322
21242,14088
21243,13843
21244,13586
21245,13319
21246,13040
21247,12752
21248,12453
21249,12143
21250,11824
21251,11495
21252,11157
21253,10810
21254,10454
21255,10090
21256,9717
21257,9337
21258,8949
21259,8554
21260,8151
21261,7742
21262,7327
21263,6906
21264,6479
21265,6047
21266,5611
21267,5169
21268,4723
21269,4274
21270,3821
21271,3365
21272,2906
21273,2445
21274,1982
21275,1517
21276,1051
21277,584
21278,117
21279,-350
21280,-817
21281,-1284
21282,-1749
21283,-2213
21284,-2676
21285,-3135
21286,-3593
21287,-4047
21288,-4499
21289,-4946
21290,-5390
21291,-5829
21292,-6264
21293,-6693
21294,-7117
21295,-7535
21296,-7947
21297,-8353
21298,-8752
21299,-9144
21300,-9528
21301,-9905
21302,-10273
21303,-10633
21304,-10985
21305,-11327
21306,-11661
21307,-11985
21308,-12299
21309,-12603
21310,-12897
21311,-13181
21312,-13454
21313,-13715
21314,-13966
21315,-14206
21316,-14434
21317,-14650
21318,-14854
21319,-15046
21320,-15227
21321,-15394
21322,-15549
21323,-15692
21324,-15821
21325,-15939
21326,-16043
21327,-16134
21328,-16211
21329,-16276
21330,-16328
21331,-16366
21332,-16391
21333,-16402
21334,-16401
21335,-16386
21336,-16358
21337,-16316
21338,-16261
21339,-16193
21340,-16112
21341,-16018
21342,-15911
21343,-15790
21344,-15657
21345,-15512
21346,-15353
21347,-15182
21348,-14999
21349,-14804
21350,-14597
21351,-14378
21352,-14147
21353,-13905
21354,-13651
21355,-13386
21356,-13111
21357,-12825
21358,-12528
21359,-12221
21360,-11905
21361,-11578
21362,-11243
21363,-10897
21364,-10544
21365,-10182
21366,-9811
21367,-9432
21368,-9046
21369,-8653
21370,-8252
21371,-7845
21372,-7431
21373,-7012
21374,-6586
21375,-6155
21376,-5720
21377,-5280
21378,-4835
21379,-4386
21380,-3934
21381,-3479
21382,-3021
21383,-2560
21384,-2098
21385,-1633
21386,-1168
21387,-701
21388,-234
21389,234
21390,701
21391,1168
21392,1633
21393,2098
21394,2560
21395,3021
21396,3479
21397,3935
21398,4386
21399,4835
21400,5280
21401,5720
21402,6156
21403,6587
21404,7012
21405,7432
21406,7845
21407,8253
21408,8653
21409,9047
21410,9433
21411,9811
21412,10182
21413,10544
21414,10898
21415,11243
21416,11579
21417,11905
21418,12222
21419,12528
21420,12825
21421,13111
21422,13387
21423,13651
21424,13905
21425,14147
21426,14378
21427,14597
21428,14804
21429,15000
21430,15183
21431,15353
21432,15512
21433,15657
21434,15790
21435,15911
21436,16018
21437,16112
21438,16193
21439,16262
21440,16316
21441,16358
21442,16386
21443,16401
21444,16403
21445,16391
21446,16366
21447,16328
21448,16276
21449,16212
21450,16134
21451,16043
21452,15939
21453,15822
21454,15692
21455,15550
21456,15394
21457,15227
21458,15046
21459,14854
21460,14650
21461,14434
21462,14206
21463,13966
21464,13716
21465,13454
21466,13181
21467,12897
21468,12604
21469,12299
21470,11985
21471,11661
21472,11327
21473,10985
21474,10633
21475,10273
21476,9905
21477,9528
21478,9144
21479,8752
21480,8353
21481,7948
21482,7536
21483,7117
21484,6693
21485,6264
21486,5829
21487,5390
21488,4947
21489,4499
21490,4048
21491,3593
21492,3136
21493,2676
21494,2214
21495,1750
21496,1284
21497,818
21498,351
21499,-117
21500,-584
21501,-1051
21502,-1517
21503,-1981
21504,-2445
21505,-2906
21506,-3364
21507,-3821
21508,-4274
21509,-4723
21510,-5169
21511,-5610
21512,-6047
21513,-6479
21514,-6906
21515,-7327
21516,-7742
21517,-8151
21518,-8553
21519,-8949
21520,-9336
21521,-9717
21522,-10090
21523,-10454
21524,-10810
21525,-11157
21526,-11495
21527,-11824
21528,-12143
21529,-12452
21530,-12751
21531,-13040
21532,-13318
21533,-13586
21534,-13842
21535,-14088
21536,-14321
21537,-14543
21538,-14754
21539,-14952
21540,-15138
21541,-15312
21542,-15473
21543,-15622
21544,-15758
21545,-15881
21546,-15992
21547,-16089
21548,-16174
21549,-16245
21550,-16303
21551,-16348
21552,-16380
21553,-16398
21554,-16403
21555,-16395
21556,-16373
21557,-16338
21558,-16290
21559,-16229
21560,-16154
21561,-16067
21562,-15966
21563,-15852
21564,-15726
21565,-15586
21566,-15434
21567,-15270
21568,-15092
21569,-14903
21570,-14702
21571,-14489
21572,-14264
21573,-14027
21574,-13779
21575,-13520
21576,-13250
21577,-12969
21578,-12678
21579,-12376
21580,-12064
21581,-11743
21582,-11411
21583,-11071
21584,-10722
21585,-10364
21586,-9997
21587,-9623
21588,-9240
21589,-8851
21590,-8453
21591,-8049
21592,-7639
21593,-7222
21594,-6800
21595,-6371
21596,-5938
21597,-5500
21598,-5058
21599,-4611
21600,-4161
21601,-3707
21602,-3250
21603,-2791
21604,-2329
21605,-1866
21606,-1400
21607,-934
21608,-467
21609,0
21610,468
21611,934
21612,1401
21613,1866
21614,2329
21615,2791
21616,3251
21617,3707
21618,4161
21619,4611
21620,5058
21621,5501
21622,5938
21623,6372
21624,6800
21625,7222
21626,7639
21627,8050
21628,8454
21629,8851
21630,9240
21631,9623
21632,9998
21633,10364
21634,10722
21635,11072
21636,11412
21637,11743
21638,12065
21639,12376
21640,12678
21641,12969
21642,13250
21643,13520
21644,13779
21645,14027
21646,14264
21647,14489
21648,14702
21649,14903
21650,15093
21651,15270
21652,15434
21653,15586
21654,15726
21655,15852
21656,15966
21657,16067
21658,16154
21659,16229
21660,16290
21661,16339
21662,16373
21663,16395
21664,16403
21665,16399
21666,16380
21667,16348
21668,16304
21669,16245
21670,16174
21671,16090
21672,15992
21673,15882
21674,15759
21675,15622
21676,15473
21677,15312
21678,15138
21679,14952
21680,14754
21681,14543
21682,14322
21683,14088
21684,13843
21685,13586
21686,13319
21687,13041
21688,12752
21689,12453
21690,12143
21691,11824
21692,11496
21693,11157
21694,10810
21695,10454
21696,10090
21697,9717
21698,9337
21699,8949
21700,8553
21701,8151
21702,7742
21703,7327
21704,6906
21705,6479
21706,6047
21707,5611
21708,5169
21709,4723
21710,4274
21711,3821
21712,3365
21713,2906
21714,2445
21715,1982
21716,1517
21717,1051
21718,584
21719,117
21720,-351
21721,-818
21722,-1284
21723,-1749
21724,-2213
21725,-2675
21726,-3135
21727,-3593
21728,-4047
21729,-4499
21730,-4946
21731,-5390
21732,-5829
21733,-6264
21734,-6693
21735,-7117
21736,-7535
21737,-7947
21738,-8353
21739,-8752
21740,-9144
21741,-9528
21742,-9904
21743,-10273
21744,-10633
21745,-10985
21746,-11327
21747,-11661
21748,-11985
21749,-12299
21750,-12603
21751,-12897
21752,-13181
21753,-13453
21754,-13715
21755,-13966
